feature	group	avgExpr	logFC	statistic	auc	pval	padj	pct_in	pct_out
IRF8-regulon	LZ	0.0944604998770516	0.0128906969107118	22736051	0.712000911920305	1.56866469377418e-84	5.30358063133175e-84	100	100
IRF9-regulon	LZ	0.0273691156207345	-0.0066519213565724	10888478	0.34098297305122	2.32736598991635e-48	5.1638432901269e-48	100	100
JUN-regulon	LZ	0.069835362171845	-0.0188621361544387	5696405.5	0.178388318651636	5.7698752916363e-192	1.17046041630336e-190	100	100
JUNB-regulon	LZ	0.147596082178817	-0.0123815068150752	10251122	0.321023567910113	8.81764275824056e-61	2.31871346605585e-60	100	100
JUND-regulon	LZ	0.0311820603162496	-0.00739210654456967	10254739.5	0.321136853339446	1.0470325532472e-60	2.65497540287683e-60	100	100
KLF11-regulon	LZ	0.0114077913062685	-0.0106972556594974	13813799.5	0.43259217887417	3.51446651582187e-12	5.09239025761945e-12	31.4685314685315	41.0089339692349
KLF12-regulon	LZ	0.0523538515193747	0.005389144657658	18354495.5	0.574788362932381	6.30178932984639e-12	9.03893014988068e-12	99.7202797202797	98.5848950986319
KLF13-regulon	LZ	0.058621217127666	-0.00779368855843865	10481536.5	0.328239215610748	4.01674302956046e-56	9.66741542707773e-56	100	100
KLF2-regulon	LZ	0.0877619381130509	-0.0214240120220074	7678421.5	0.240457021762859	9.98325300132363e-126	7.46116803256819e-125	100	100
KLF3-regulon	LZ	0.037557651479706	-0.0350234380939885	5939066	0.18598746140897	4.25377509449971e-183	6.71151181576621e-182	99.8601398601399	99.8634155079376
KLF4-regulon	LZ	0.00951555518618337	-0.0064864448268178	13745220	0.430444547056356	7.99697506829912e-12	1.13557045969847e-11	40.8391608391608	49.9563377443407
KLF6-regulon	LZ	0.0408946791434642	-0.0289412314358411	5696140	0.178380004268363	5.64089460845727e-192	1.17046041630336e-190	100	100
KLF7-regulon	LZ	0.0195295001710399	-0.0268929968697072	6132510.5	0.192045358640374	3.49783140500642e-176	4.96692059510912e-175	87.4125874125874	97.7183672555473
KLF8-regulon	LZ	0.00833627910550987	-0.0170389309162599	8880364.5	0.278097002077656	1.87596718468394e-93	7.61106686357483e-93	54.965034965035	77.9987013277804
MAFB-regulon	LZ	0.0517425650682268	-0.00410502411275241	13363300	0.418484361521911	6.84302359380963e-14	1.03373335140528e-13	100	99.9977609099662
MAFF-regulon	LZ	0.00540429677485515	-0.00709443260785198	14016194	0.438930353809107	1.90129004623119e-12	2.78333182025597e-12	17.9020979020979	28.7163296836166
MAFG-regulon	LZ	0.0179153802669913	-0.00761191508404458	14011004.5	0.438767839714975	5.28910103551868e-09	7.01918081349208e-09	53.1468531468531	58.6887888762007
MAX-regulon	LZ	0.191403627238729	-0.00636690754823133	10253907	0.321110782815626	1.00645844014105e-60	2.59849270000053e-60	100	100
MAZ-regulon	LZ	0.13644883146698	0.000147340021254855	17086429	0.535077662759533	0.00126658071278513	0.00142741635885309	100	100
MEF2A-regulon	LZ	0.0396675509843516	-0.00110416282345398	15166449.5	0.474951691241071	0.0213462938197969	0.0234974707163655	100	99.9977609099662
MLX-regulon	LZ	0.0509093465510898	-0.00204838814950491	15310971.5	0.479477534176265	0.059308108035034	0.0633214386539461	100	99.9888045498309
MXD4-regulon	LZ	0.0908091908091908	-0.00138171066088917	17799491	0.557407872797139	1.29621288293472e-07	1.65821828267324e-07	93.986013986014	88.517946306621
MXI1-regulon	LZ	0.0426122920603618	-0.0229793503882208	6423809	0.201167646307701	5.12347196492311e-166	5.59640783860832e-165	100	100
MYBL1-regulon	LZ	0.0242345522893156	-0.00574621099378379	15810936	0.495134394724641	0.653500547926735	0.658135303585789	85.4545454545455	79.973578737601
MYC-regulon	LZ	0.352582824562713	0.0383046404399546	24120750	0.75536406899341	8.95394905195546e-122	6.05457507322703e-121	100	100
NFATC1-regulon	LZ	0.143937437154911	0.094915195424823	28895407	0.904886962749527	4.79106864604513e-303	3.40165873869204e-301	100	94.7448556906473
NFE2L1-regulon	LZ	0.190872504755435	0.00833672591072895	18433047.5	0.577248293007009	1.25936344468128e-12	1.86280842859106e-12	100	99.9350663890195
NFE2L2-regulon	LZ	0.121440302636867	0.0107288306796024	21349064	0.668566103966117	4.03323696167544e-54	9.38884669767069e-54	100	100
NFKB1-regulon	LZ	0.0660492731931427	0.009530653223516	20318810.5	0.6363027425095	5.41597187102785e-36	1.05351781600816e-35	100	99.9305882089519
NFKB2-regulon	LZ	0.0825581734777225	0.00932857299341804	20439994.5	0.64009773393128	6.28682595600077e-38	1.23990178576682e-37	100	100
NFYA-regulon	LZ	0.0141514759579542	-0.00690574554148693	10329793	0.32348722458214	3.60786922041534e-59	8.83305912584445e-59	97.3426573426573	99.043908555563
NFYB-regulon	LZ	0.114943921138376	0.00642018880762529	21999908.5	0.688947914225002	1.56490540821513e-67	4.62951183263642e-67	100	100
NFYC-regulon	LZ	0.0873276654000135	0.00385364948124337	20036179	0.627451870133404	1.10460168155466e-31	2.06386103658897e-31	100	100
NR1H3-regulon	LZ	0.00398187261131423	-0.0046253991170876	14689349	0.460010838448401	4.18405313491993e-07	5.21171530840903e-07	15.1048951048951	22.2162513154654
NR2C2-regulon	LZ	0.0103927541285172	-0.011575817143873	10721967	0.335768523811783	3.66354177062766e-52	8.25750684808139e-52	59.1608391608392	76.2477329213408
NR3C1-regulon	LZ	0.231474820821199	0.00609324817327958	18829978.5	0.589678562184776	1.70814528602897e-16	2.66545747929795e-16	100	100
NRF1-regulon	LZ	0.0231461139604565	-0.00364041484801726	13101073	0.410272475335954	1.6450726281337e-16	2.59555903549984e-16	100	99.9664136494928
PAX5-regulon	LZ	0.114786598083132	0.0147513595773599	22839900.5	0.71525305710165	4.37527818319649e-87	1.55322375503475e-86	100	100
POU2F1-regulon	LZ	0.00152517166091827	-0.00340851800856538	14245208.5	0.446102159187401	2.16987473354358e-13	3.24339170698093e-13	7.97202797202797	18.5127963995432
POU6F1-regulon	LZ	0.0256219755371819	-0.00546628787487383	14658646	0.459049345003533	0.000121083959590008	0.000140933789030992	60.8391608391608	65.4262107879358
REL-regulon	LZ	0.280701358904919	0.0172613682076824	23316657	0.730183137209402	2.61226935257087e-99	1.15919452520332e-98	100	100
RELA-regulon	LZ	0.0858405176886717	-0.00632358616832687	10680505	0.334470102119729	2.97565507890636e-52	6.81521001943069e-52	100	100
RELB-regulon	LZ	0.123678663979269	0.0187910805148989	26233102	0.821514367050741	7.51730508161064e-192	1.33432165198589e-190	100	100
REST-regulon	LZ	0.219627070477499	0.00102474554542656	16224338	0.508080468824742	0.457754177845515	0.467633764417721	100	100
RFX5-regulon	LZ	0.0732003059473891	0.00797753530605549	22233525.5	0.69626385123799	1.02403816633463e-72	3.16116129607645e-72	100	100
RXRA-regulon	LZ	0.0295172064402833	0.0152270030387747	22744473.5	0.712264670463099	1.06774311482411e-88	3.98998742907955e-88	86.4335664335664	63.9081077450124
SETDB1-regulon	LZ	0.0598416580589754	0.00012611841806582	16044117.5	0.502436693643787	0.822810672584136	0.822810672584136	98.4615384615385	94.9978728644679
SOX5-regulon	LZ	0.00488735561585962	-0.00296263075546606	15044366.5	0.47112854678516	0.000284215888238903	0.000325473033305841	17.3426573426573	22.5767448109088
SP1-regulon	LZ	0.00918961237867844	-0.00386516564894309	13760930.5	0.430936536202876	5.27533483442215e-11	7.27279171347519e-11	49.9300699300699	59.9807438257092
SP2-regulon	LZ	0.0251094652202786	-0.00318081262329494	12523674.5	0.392190695938933	3.87770656715615e-23	6.47805097101381e-23	100	100
SP3-regulon	LZ	0.0231442945375912	-0.00520766412483396	10133616.5	0.317343772190283	3.13599244319933e-63	8.90621853868609e-63	100	100
SP4-regulon	LZ	0.00312971370065774	-0.00559639427700813	13745905	0.430465998478358	1.55114137116868e-15	2.36840940544035e-15	16.9230769230769	29.2089294910548
SPI1-regulon	LZ	0.435360796089156	0.0170870631560839	20924719	0.655277339485038	3.40720435768758e-46	7.22123908644233e-46	100	100
SPIB-regulon	LZ	0.62005276861915	0.0564917011902971	29540589.5	0.925091462130489	0	0	100	100
SREBF1-regulon	LZ	0.0377487441119787	-0.00323206436007574	14544574.5	0.455477088237215	4.28636656476268e-05	5.07220043496917e-05	97.3426573426573	96.8876648530037
SREBF2-regulon	LZ	0.100704302705985	0.00174923174460868	16906711	0.529449623840703	0.00680457715293497	0.00760826736784855	100	100
SRF-regulon	LZ	0.0135702524134703	-0.00731417487049001	10118454.5	0.316868959839337	1.50045256111178e-63	4.34825027914026e-63	96.5034965034965	97.957949889165
STAT1-regulon	LZ	0.0681874704119705	-0.0117664464191995	7398154.5	0.231680195937602	3.0853279210263e-134	2.73822852991084e-133	100	100
STAT2-regulon	LZ	0.057885070049972	-0.00848295241387322	12389562.5	0.387990851986284	7.57505993994168e-25	1.36159305249585e-24	100	99.9619354694252
STAT5A-regulon	LZ	0.0768940024635359	0.00537080308227182	19562686.5	0.612624005268595	4.20517871886223e-25	7.65558177023637e-25	100	100
TBP-regulon	LZ	0.0141077689975372	-0.0069022566885666	14358712.5	0.4496566441552	7.49263576551991e-07	9.17201964399851e-07	44.6153846153846	49.9697722845436
TCF12-regulon	LZ	0.0047669547772154	-0.00434522727722649	14622253	0.457909663834296	3.96230500161736e-07	5.02363669847915e-07	17.9020979020979	25.3375428225969
TFDP1-regulon	LZ	0.5645440224595	0.0369631570779982	25531427	0.799540751673485	8.53613425951078e-167	1.01010922070878e-165	100	100
TFDP2-regulon	LZ	0.0247037775422055	-0.00245810916543534	14220739.5	0.445335889340726	5.07818235462248e-07	6.27045125527298e-07	100	99.9955218199324
TFEC-regulon	LZ	0.0869235916149632	-0.00469188487655316	14601692.5	0.457265792356811	8.59971921661573e-05	0.000100922324690862	100	100
THAP1-regulon	LZ	0.0334174618615228	-0.00380764917418012	11857312.5	0.371322940510823	2.90852567104171e-32	5.50680860383897e-32	100	100
THAP11-regulon	LZ	0.178315362631696	-0.000164946407998912	15219688.5	0.476618920811841	0.0316666420233802	0.0340656300554544	100	100
TP53-regulon	LZ	0.110309367008396	0.0121440311096432	21797245	0.682601315300986	3.41415654754751e-63	9.50608293630875e-63	100	100
USF2-regulon	LZ	0.120997807324993	-0.00435705286203447	12445204.5	0.389733333771757	3.94726500004525e-24	6.91989666674599e-24	100	100
XBP1-regulon	LZ	0.190481136886898	-0.0048857150780281	15606649	0.488736954364683	0.300663494558757	0.309378378459011	100	100
YBX1-regulon	LZ	0.0943352008170597	-0.000862146207312828	15522218.5	0.486092933510143	0.201255479498162	0.210134397711317	100	100
YY1-regulon	LZ	0.680269540467937	0.0414513669168742	25370657.5	0.79450610292956	2.6481348182336e-161	2.68596531563694e-160	100	100
YY2-regulon	LZ	0.0280839856322263	-0.0232849780512014	9530035.5	0.298442063075636	1.18383787393395e-76	3.73566617996934e-76	80.4195804195804	90.6921027294508
ZBTB33-regulon	LZ	0.371872310032725	0.00614309441826505	17939794.5	0.561801609420337	1.35300063213324e-08	1.76262467672404e-08	100	100
ZNF143-regulon	LZ	0.016118340391835	-0.00732786224458525	8089315	0.25332453981611	9.24150835442538e-114	5.04728533203232e-113	99.7202797202797	99.9977609099662
ZNF274-regulon	LZ	0.0526195053445954	-0.0129256986211276	7802541.5	0.244343956797776	4.7632560704762e-122	3.3819118100381e-121	100	100
ZNF76-regulon	LZ	0.012818683959738	-0.0017662539577195	13942462.5	0.436621382245081	5.74033389088378e-09	7.54747604171756e-09	99.8601398601399	99.4536620317503
ATF1-regulon	Memory 1	0.103659971137685	-0.00266573284336021	34217637	0.463205883581229	2.70855166940717e-07	3.77072879466488e-07	100	100
ATF3-regulon	Memory 1	0.048778415527101	-0.00233020382301172	36198073	0.490015145929067	0.162843524549776	0.176517408290597	100	100
ATF4-regulon	Memory 1	0.106588975310731	-0.002246381770995	36547098	0.49473991501575	0.46222036400622	0.482612438888848	100	100
ATF5-regulon	Memory 1	0.11852293249536	9.29550557832726e-05	37825273.5	0.512042641438658	0.0923389924764069	0.102438569778514	100	99.9977108847431
ATF6-regulon	Memory 1	0.134416593991111	-0.00207466688745661	41569722.5	0.562731437031698	1.820192733147e-18	3.31368420649839e-18	100	100
ATF6B-regulon	Memory 1	0.0603693768791612	0.00319181282590388	47259622.453125	0.639755900622684	5.53503701901032e-85	3.57261480317939e-84	100	99.9175918507497
BACH1-regulon	Memory 1	0.0442928205332679	0.00104908006954242	38376200.5	0.519500568116171	0.00641899373798467	0.00779057359652841	99.8817267888823	99.5513334096372
BATF-regulon	Memory 1	0.0153898574122718	-0.00405459607602397	35819576.5	0.48489141965554	0.0249849318987579	0.0286117768518035	50.7983441750443	51.7523177291977
BATF3-regulon	Memory 1	0.066520165208724	-0.0172877000074857	26443700	0.357969705028344	1.07120491377956e-87	7.24338560746181e-87	100	100
BCL11A-regulon	Memory 1	0.220122549376242	0.0162269371384526	51070898	0.691349330562389	1.42333155212301e-157	2.88732972002097e-156	100	100
BHLHE40-regulon	Memory 1	0.0597299828033509	0.00423669271347783	42101294	0.569927347326267	1.46061304350124e-22	2.88065350246077e-22	100	100
BRF2-regulon	Memory 1	0.0390994374302159	-0.00261016949128843	33869865.5	0.458498083187477	6.60469794345402e-09	9.47340513101486e-09	99.8817267888823	99.7230170539087
CEBPB-regulon	Memory 1	0.13918657191303	-0.00405662504087309	34578979	0.468097388520189	8.23453733384326e-06	1.11362314419595e-05	100	100
CEBPG-regulon	Memory 1	0.0588506504215955	-0.00956659587307642	29774762.5	0.403062466652322	8.04738216953371e-42	2.38068389182039e-41	100	100
CLOCK-regulon	Memory 1	0.0165715258445797	0.00101460950074744	38123794	0.516083728553166	0.016744072800982	0.0194890027683561	53.9917208752218	50.9808858876044
CREB1-regulon	Memory 1	0.0474696750120323	0.00467260996319931	43558026	0.589647202125155	5.12305316643335e-36	1.37259160308214e-35	100	99.9931326542291
CREB3-regulon	Memory 1	0.233898418238886	-0.00613003977267668	34319996.5	0.464591529312419	7.45942592594412e-07	1.02838687522725e-06	100	100
CREB3L2-regulon	Memory 1	0.124659283409104	-0.00219990185691583	40999152.5	0.555007602069192	1.49040024935194e-14	2.54984139045753e-14	100	100
CREB3L4-regulon	Memory 1	0.0102554650159618	-0.000878622699979249	36183738.5	0.4898210990772	0.0836613061172534	0.0935425627452755	29.4500295683028	31.4203960169394
CREB5-regulon	Memory 1	0.035923746161122	-0.00337639255528517	35607032.5	0.482014200772194	0.0119419344478051	0.0141312890965693	99.8225901833235	99.6154286368319
CREM-regulon	Memory 1	0.145884209258168	-0.00427464956029369	30374464.5	0.411180662972992	2.18905440470717e-35	5.75640232348923e-35	100	100
CTCF-regulon	Memory 1	0.366139309685066	-0.00488291048598155	33636095	0.455333520099508	4.29295006614673e-10	6.62607510209605e-10	100	100
CUX1-regulon	Memory 1	0.0776680747091794	0.00100755722203866	40947254.5	0.554305056217002	3.19511071790667e-14	5.33771437579702e-14	100	100
DDIT3-regulon	Memory 1	0.0806538429488696	-0.00441896309830397	33315187.5	0.450989379033153	7.3766276735597e-12	1.1769450894893e-11	100	100
E2F1-regulon	Memory 1	0.416856052588706	-0.0216455268478831	28674609.5	0.388169639820371	4.51877292723919e-55	1.64529680940504e-54	100	100
E2F2-regulon	Memory 1	0.0518823504078892	-0.00211755510283239	36573782	0.495101137674038	0.493528255407165	0.511540235531514	100	100
E2F3-regulon	Memory 1	0.0213781923119917	0.000273066148122555	37986423.5	0.514224137143318	0.0468015326654761	0.0531665411079808	100	100
E2F4-regulon	Memory 1	0.37582257950443	-0.0237188586110978	26666985	0.360992325372216	4.39204461157618e-84	2.71161015149486e-83	100	100
E2F6-regulon	Memory 1	0.0595013789981437	-0.0133991794950249	27889158	0.377536943118735	1.11736534701135e-65	5.28886264252038e-65	100	100
E2F7-regulon	Memory 1	0.0339640130976732	0.00352120860902794	45754366	0.619379167846364	1.67099869318228e-62	7.19035801308738e-62	100	100
E2F8-regulon	Memory 1	0.0679080518765645	-0.00715520773848849	28544321	0.386405917802893	9.15583923697586e-57	3.42139255697519e-56	100	100
EGR1-regulon	Memory 1	0.0466755921666811	-0.000817896010616839	35385176.5	0.479010924873633	0.0033503400587518	0.00410127834778238	100	100
EGR2-regulon	Memory 1	0.0427975352968383	-0.00337619193260746	33729214.5	0.456594083483126	1.30484987078271e-09	1.97115618777814e-09	100	99.9954217694861
EGR3-regulon	Memory 1	0.0387353431698709	-0.00284169961341336	34062263.5	0.461102584649377	5.4291599355235e-08	7.70940710844337e-08	100	99.9954217694861
ELF1-regulon	Memory 1	0.704460994408036	-0.0026836558793023	38336043	0.518956954006585	0.00805888748431649	0.00969798324383849	100	100
ELF2-regulon	Memory 1	0.0403358875621291	0.00797710343646459	47458545	0.642448725205792	3.33916959501722e-88	2.49558990785497e-87	99.9408633944412	99.5192857960398
ELF4-regulon	Memory 1	0.0226571501834917	0.00437301479252373	45511406.5	0.616090212800405	3.31129651136744e-59	1.30612251281716e-58	99.8225901833235	98.2785853267712
ELK1-regulon	Memory 1	0.0662568127722245	0.000209654512982563	37042926.5	0.501451970510618	0.839182348682212	0.839182348682212	100	100
ELK3-regulon	Memory 1	0.0775980321246631	0.0131838921807649	52620982	0.712332896109161	1.49667802349722e-193	7.08427597788682e-192	100	100
ELK4-regulon	Memory 1	0.0459637141884334	0.00100410002822406	38174206.5	0.516766165116686	0.0191073696294636	0.0220589145315759	97.2797161442933	96.7082522605013
ESRRA-regulon	Memory 1	0.0816779417800863	-0.0104471098345089	30116498.5	0.40768856417716	4.37021476327304e-38	1.19340480073995e-37	100	100
ETS1-regulon	Memory 1	0.247696289872888	0.00494143346978934	43125422.5	0.583791026654656	1.11446763277675e-31	2.51197466435395e-31	100	100
ETV2-regulon	Memory 1	0.0310386223711019	0.00253091467397989	42598347.5	0.576655985708123	8.73783060876838e-27	1.8799574946138e-26	100	100
ETV3-regulon	Memory 1	0.0122613340966449	0.000864495163845442	39000927	0.527957522359654	9.03645207776226e-05	0.000116652381367476	86.6942637492608	84.2577543779329
ETV5-regulon	Memory 1	0.0338515013721027	0.00040287280745633	38307827.5	0.518574999355298	0.00942591821530002	0.0112477343409462	100	100
ETV6-regulon	Memory 1	0.477039082085373	0.0181402071458427	51635580	0.698993459370945	3.0114912779024e-170	7.12719602436901e-169	100	100
ETV7-regulon	Memory 1	0.0714374071872933	0.00764627688856276	50581736.5	0.684727526583891	5.40209444526252e-147	9.58871764034097e-146	100	100
FLI1-regulon	Memory 1	0.162231140000031	0.0190079834633682	52697401	0.713367383979185	2.01792905670376e-195	1.43272963025967e-193	100	100
FOS-regulon	Memory 1	0.0915616855662657	0.00548870520146308	46484766.5	0.62926663637526	5.74993394510488e-73	2.91603792930319e-72	100	100
FOSB-regulon	Memory 1	0.0448344635572429	0.00349108167647573	41356114	0.559839807957985	6.07567061368227e-17	1.0784315339286e-16	99.9408633944412	99.2995307313723
FOSL1-regulon	Memory 1	0.0525085459649091	-0.00860587044947174	31938206.5	0.432349117556898	3.21506284638348e-21	6.16944492143857e-21	100	100
FOXO1-regulon	Memory 1	0.018151246546934	0.00151055437191484	38422982.5	0.520133858417477	0.00288264702103629	0.00355944240858394	55.4109994086339	52.22387547213
