gene	waldStat	df	pvalue	meanLogFC
MINDY3	1.20794965641633	2	0.546634533792115	0.921453396636703
PTER	0.922114689121081	2	0.630616513934314	0.556560248088774
RSU1	2.23696680926748	2	0.326775004469231	0.183338791880179
TRDMT1	0.0901265358836538	2	0.955936999753341	0.386635253192119
VIM	10.4331199557518	2	0.00542596248948368	1.44403197428633
STAM-AS1	0.533482387873002	2	0.765871257943752	1.04768442380519
STAM	3.94405473890561	2	0.139174412050854	2.72122374636373
NSUN6	0.307180107785375	2	0.857623528383996	0.321410364787053
ARL5B	1.39076981641771	2	0.498882387098553	2.10840081808313
MLLT10	0.119734366078695	2	0.941889624194143	0.217642093839411
DNAJC1	1.17597384432954	2	0.555444312659721	0.47054486136277
COMMD3	7.38234467939357	2	0.0249427435267844	1.02756313034247
BMI1	3.25144932852745	2	0.196769032040507	1.21564913953892
PIP4K2A	40.9269576864746	2	1.29665389536626e-09	2.46372497666479
MSRB2	0.00689404801699264	2	0.996558910158398	0.0352570991802948
OTUD1	8.00513086550851	2	0.018268711568993	1.23375426622026
KIAA1217	6.09512518918893	2	0.0474744980822038	2.26901848991884
APBB1IP	4.95123532366692	2	0.0841110220414822	0.634288714526379
PDSS1	4.89875409243186	2	0.086347360163136	2.22769828107952
ABI1	8.21536774434305	2	0.0164458210728007	0.597046835513057
ANKRD26	2.1186948651002	2	0.346681969898869	0.581461222019583
YME1L1	2.42245593423453	2	0.297831327710613	0.608074785606911
ACBD5	0.00120573710791873	2	0.999397313134774	0.0235792243032062
RAB18	1.6420210181199	2	0.439986819121777	0.385794866930138
WAC-AS1	4.12066079426909	2	0.127411866424197	0.644061366243896
WAC	3.8063370752648	2	0.149095455438496	0.539501936063203
MTPAP	1.21387540106922	2	0.545017322437718	0.266133147923888
MAP3K8	3.24166573693978	2	0.197733944116048	0.772286231547247
ZEB1-AS1	9.49336425998111	2	0.00868044807593649	1.54105186122328
ZEB1	4.83242693451198	2	0.0892589603524383	1.07918701458056
ARHGAP12	0.821350330667271	2	0.663202327721627	0.815258361960789
KIF5B	0.00445662769674139	2	0.997774166999888	0.0144401504834988
EPC1	1.73018514251351	2	0.421012577159968	0.272819371322266
CCDC7	2.61880866881577	2	0.269980826786282	1.95688117231663
ITGB1	13.3460550462226	2	0.00126456445161793	1.03316075050936
CUL2	0.0351832371152835	2	0.982562210608624	0.0888431180219973
CREM	40.1235456563044	2	1.93768312506393e-09	2.064627771197
CCNY	0.288690619725784	2	0.865588800097453	0.464788601034628
ZNF248	1.25106612656378	2	0.534976176340719	0.409409420174057
ZNF33A	0.712638797092645	2	0.700248926024315	0.403134131008971
ZNF37A	1.47983808107547	2	0.477152543970723	0.660130402564306
AL117339.5	1.1648205798807	2	0.558550474223076	0.406450503117745
ZNF33B	0.15817168536504	2	0.923960605783729	0.261419315171881
BMS1	3.92009114196335	2	0.140852002010786	0.624937149558486
CSGALNACT2	3.72734535725957	2	0.155101943441521	1.04069039184204
HNRNPF	1.16350279619073	2	0.558918619846309	0.138868323001715
ZNF487	9.56846716995067	2	0.00836052892810091	7.23082915505889
ZNF32	1.01691010318713	2	0.601424030520142	0.638411154220467
ZNF22	0.444943353437052	2	0.800537680283182	0.17145527102854
ALOX5	33.3123172148082	2	5.83878154714057e-08	1.36248655077106
MARCH8	0.00694013031191616	2	0.996535948562126	0.0731947750338116
ZFAND4	0.972663191385668	2	0.614877882647622	0.154627918294176
WASHC2C	4.30853048350187	2	0.115988382732248	1.18367333104251
AGAP4	6.37028380812196	2	0.0413723744764473	3.42773259862423
TIMM23	3.39844261879062	2	0.18282583339683	0.974755449189156
NCOA4	1.3906539860783	2	0.49891128079335	0.310210112655698
PTPN20	1.14985280842156	2	0.56274628303981	1.69356431626126
MAPK8	2.14796072101218	2	0.341645933449411	0.752098460348436
WDFY4	0.142132708286077	2	0.931400087822476	0.158471331744517
ERCC6	0.0959792987419446	2	0.953143652662806	0.267019288841464
PARG	0.0350843330540126	2	0.982610801506614	0.127036278918272
TIMM23B	1.43360411241823	2	0.48831135393975	1.27708849627564
WASHC2A	0.233979680005811	2	0.889594231392303	0.334258448829424
SGMS1	0.845088005258111	2	0.65537741536305	0.463909081986481
SGMS1-AS1	5.88480458301968	2	0.0527388822691414	2.97364981864261
CSTF2T	0.248239895900265	2	0.883273887636213	0.304097481051519
ZWINT	0.738600458340319	2	0.691217855531681	0.6142242165356
IPMK	1.41720629788044	2	0.492331431048963	1.65012244485909
CISD1	1.22953969154778	2	0.540765340416414	0.322185904624707
UBE2D1	5.65331101932779	2	0.0592105520040548	0.820979611324793
TFAM	2.57982620591356	2	0.275294704346215	0.435523666544155
CCDC6	1.28364915293955	2	0.526331215859028	0.367471409032975
CDK1	1.02677586407221	2	0.598464582983845	0.74322298762889
ARID5B	0.33247350309925	2	0.846845718417998	0.136140960566494
ADO	3.53892916272242	2	0.17042421270173	2.52574660248323
EGR2	17.6101023032452	2	0.000149973619156918	5.87095155414563
NRBF2	0.800290172370593	2	0.67022279891201	0.285306424607234
JMJD1C	0.00109484841379489	2	0.999452725602396	0.00658648934921394
REEP3	3.70290761318657	2	0.157008739968627	0.829722085103367
SIRT1	0.121017032558039	2	0.941285752732164	0.329944636980677
HERC4	0.0133612728480315	2	0.993341629416579	0.0369475332343713
PBLD	1.75009731833725	2	0.416841736012697	0.94749254425188
HNRNPH3	5.28702953800574	2	0.0711108914465094	0.583236903218837
RUFY2	4.69266974640431	2	0.0957193436253051	2.41150202938055
SLC25A16	3.92923201586202	2	0.140209715699007	1.4269434112415
CCAR1	0.622001447441076	2	0.732713345589444	0.18695733869225
DDX50	3.53358720842061	2	0.170880020334721	0.48153329333382
DDX21	0.838300223028797	2	0.657605473704846	0.228991111699445
KIF1BP	0.151369882833719	2	0.927108253963857	0.332995332049409
SRGN	2.47771887116976	2	0.289714467580023	0.486460328143165
VPS26A	0.00570986622805829	2	0.997149138332023	0.0239123553791693
SUPV3L1	0.711676600157433	2	0.700585895760881	0.560768337280235
HK1	0.288653513620973	2	0.865604859560799	0.210968327282542
AIFM2	4.81092278272515	2	0.0902238574962428	1.50187977276777
TYSND1	0.0414391557402254	2	0.97949359774194	0.094420058511225
SAR1A	2.90756854698697	2	0.233684287461906	0.16087731133652
PPA1	0.649396205330087	2	0.722745515654178	0.122444005450189
EIF4EBP2	4.33847366084865	2	0.114264787052855	0.924487643148308
PALD1	2.9653748844458	2	0.227026746551668	1.59061647223029
SGPL1	1.98373885185317	2	0.37088270480216	0.8576894590306
PCBD1	0.433604567775797	2	0.805089132663108	0.211347274557889
SLC29A3	0.077317078613145	2	0.962079165284655	0.30304589077831
VSIR	6.09017745844876	2	0.0475920889910386	3.51888237164901
PSAP	16.705059469915	2	0.000235799253671454	0.340786659884621
ASCC1	2.30825975216487	2	0.315331795303775	0.340373958859995
ANAPC16	0.671249948256274	2	0.714891158229523	0.0898750286877116
DDIT4	0.298508440351184	2	0.861350114485625	0.134783158146075
DNAJB12	1.22465750305136	2	0.542087012084777	0.407066491122209
MICU1	1.16531763292674	2	0.558411676863913	0.503661312393071
MCU	1.17081480079754	2	0.556878942888483	1.06940075164574
P4HA1	0.881063917774475	2	0.643693911293882	0.440711946014858
ECD	0.831411864066043	2	0.659874289846428	0.432972676869882
FAM149B1	0.0291401942337403	2	0.985535533111615	0.183999327576003
DNAJC9	3.24593748266999	2	0.19731206025583	0.671018956064241
MRPS16	0.808054888501118	2	0.667625798527808	0.243534125172981
AC016394.1	1.40427309654762	2	0.49552545792689	1.35235230100998
ANXA7	2.06017391135514	2	0.356975918136672	0.262537390382473
PPP3CB	0.0615777445059854	2	0.96968027787822	0.083944901132887
SEC24C	0.650009557612474	2	0.722523900832098	0.564656688005033
FUT11	3.70262709307417	2	0.157030763567799	2.13647629809404
CHCHD1	0.113466636981289	2	0.944846008730962	0.0781183684359256
ZSWIM8	2.45590967802522	2	0.292890974758239	1.34750095520853
NDST2	0.147904260857605	2	0.928716150021095	0.491841595033936
CAMK2G	7.12546285781561	2	0.0283612520765575	2.0260086654372
VCL	0.62490394776876	2	0.731650766447179	0.177781338761132
AP3M1	0.037038226242766	2	0.981651311991804	0.0913800366232756
ADK	2.30879113554682	2	0.315248025394841	0.575473650718699
KAT6B	8.62124777767027	2	0.0134251711665128	1.25115384884113
SAMD8	2.02531815534571	2	0.363251779514851	0.995153690218353
VDAC2	2.22969100257319	2	0.327965945302131	0.179746405804464
COMTD1	3.85938174570538	2	0.145193074668024	0.936518450706841
KCNMA1	5.26247215518072	2	0.0719894227080663	3.4217847120302
POLR3A	0.107048410196518	2	0.947882997125042	0.304741850510053
RPS24	58.1256450445343	2	2.38919994899334e-13	0.611663726000773
ZMIZ1	4.60213748015374	2	0.100151750316158	1.31993014546213
PPIF	1.09274388159404	2	0.579046820187346	0.546324981730152
EIF5AL1	2.77208419371931	2	0.250063074020385	3.21114698963261
NUTM2B-AS1	5.79985734634967	2	0.0550271448279733	0.935781375646965
AL135925.1	1.26920680372356	2	0.53014570142792	1.44872470291285
TMEM254	0.0701249884062473	2	0.965545073402104	0.3029023702819
ANXA11	7.46412863990428	2	0.0239433580335616	0.540187147008138
FAM213A	4.31140988613727	2	0.115821514253997	0.823462505396198
TSPAN14	1.18272939616943	2	0.553571311305796	0.753766294890284
GHITM	6.98836418221521	2	0.0303735811018861	0.120720430547699
CCSER2	2.64803265412558	2	0.266064550905714	0.701246335003695
WAPL	0.457774105154128	2	0.795418368886583	0.0842964038300695
BMPR1A	2.19159049163397	2	0.334273671481615	1.87982818253963
GLUD1	0.162395022402916	2	0.922011565847149	0.134856564037989
SHLD2	3.49017123500979	2	0.174630036938699	1.26364049796726
NUTM2A-AS1	0.119642272520881	2	0.941932996175986	0.195861786925258
MINPP1	1.75775918428239	2	0.415247898154135	1.07615005695816
ATAD1	0.0677448985367268	2	0.966694799403104	0.100914922837939
PTEN	4.9164508363287	2	0.0855866968823874	0.575179405842144
RNLS	2.2751470915552	2	0.320595990290199	1.15476893390619
STAMBPL1	0.425939362772862	2	0.808180639761556	0.296969312943024
ACTA2	0.238881467677533	2	0.887416600035865	0.421012375922037
FAS	0.0649150379849915	2	0.968063573273738	0.136482976732935
LIPA	1.16981173509346	2	0.55715830602199	0.435277855839921
IFIT2	0.414654720300831	2	0.812753543311397	0.876873365767935
IFIT5	3.152804315134	2	0.206717498872828	2.22665117194601
PANK1	2.99442929687079	2	0.223752522435628	2.94407330200768
KIF20B	2.82214166778979	2	0.243881986178423	0.731380820387985
RPP30	2.55414678674074	2	0.278852198120808	0.539448863198219
PCGF5	3.55737006363449	2	0.168860046930175	0.635328016120272
TNKS2-AS1	3.95974679148919	2	0.138086718570455	1.75851752400696
TNKS2	0.0163433713838926	2	0.991861611771047	0.0573871753394338
BTAF1	0.793717641235803	2	0.672428952035628	0.752278209854828
MARCH5	9.34784740984077	2	0.00933556755788312	0.820743763719865
IDE	0.204243798793725	2	0.902919479620174	0.22392783744793
KIF11	9.05207845061696	2	0.010823460575645	1.13580078041904
HHEX	35.9228818304593	2	1.58287027929305e-08	0.785115521746225
EXOC6	1.72109451995535	2	0.422930566001612	0.632319106669592
FRA10AC1	0.109444784291408	2	0.946747936138875	0.127883525284606
PLCE1	1.58372739900693	2	0.452999752660091	1.09749668856735
NOC3L	0.0528675437350171	2	0.973912542108585	0.102175398748371
TBC1D12	0.427804617145439	2	0.807427259891363	0.379793313714286
HELLS	12.3957129714251	2	0.00203378541545829	2.02883731914924
PDLIM1	9.97245912134218	2	0.00683137327353467	0.982428663579194
ALDH18A1	2.7764444619937	2	0.249518496817633	0.309564011161223
TCTN3	2.76696169994874	2	0.250704368195626	0.543435226991116
ENTPD1	3.26125751282038	2	0.195806420871988	1.07694024760042
ENTPD1-AS1	0.803747709497986	2	0.669065139757274	0.372763953539778
CCNJ	1.38905476742626	2	0.499310374444567	1.05431352881699
ZNF518A	0.000194500260834009	2	0.999902754598224	0.0051952713982642
BLNK	1.99041414689699	2	0.369646892561623	0.249053875941122
TM9SF3	1.17431352709736	2	0.555905610990532	0.469836685260461
PIK3AP1	2.43957707617654	2	0.295292603460754	0.672387259012853
LCOR	1.35971404187475	2	0.506689433166903	0.474905887487807
FRAT1	2.645992906036	2	0.266336041655075	2.55594322584528
FRAT2	0.541802989431662	2	0.762691621859822	0.391435655542978
RRP12	2.47647183185813	2	0.289895166573965	0.970815642894876
PGAM1	0.653146604868514	2	0.721391493357943	0.1281941135048
EXOSC1	0.929325057326968	2	0.628347118555307	0.265627775421592
ZDHHC16	0.694385861847411	2	0.706668976806517	0.0915016241508787
MMS19	0.358628721107522	2	0.835843101992231	0.353865837838956
PI4K2A	0.00643866129232522	2	0.996785845842309	0.0820579051652222
ZFYVE27	8.43237027622792	2	0.0147548248956821	2.7254270721479
R3HCC1L	0.118213985488688	2	0.942605911768357	0.279855495802483
HPS1	3.17218675230169	2	0.204723830547612	0.55329409489851
GOT1	2.09834925263605	2	0.350226697748498	0.157622754532563
SLC25A28	0.513700387396635	2	0.773484077875762	0.779543146062759
CUTC	0.143825520392583	2	0.930612078685038	0.147439742049714
COX15	0.225959191169345	2	0.893168884518963	0.201062587756923
ERLIN1	2.56363705786943	2	0.27753214104011	2.38200740923509
CHUK	2.06182421747845	2	0.356681479859912	1.43720290153761
CWF19L1	3.60785717706083	2	0.164650770832077	1.29510695701314
BLOC1S2	10.3272430722179	2	0.0057209435202028	0.634608080916443
NDUFB8	4.19695147011585	2	0.122643226622436	0.0841221214939683
HIF1AN	0.188130932282627	2	0.910223171491428	0.176588725618488
SLF2	7.01044929003737	2	0.030040024244318	2.50397757903172
MRPL43	2.32840014735555	2	0.312172277003988	0.459091032894786
TWNK	0.000172676378152357	2	0.999913665537958	0.0114309318640162
LZTS2	0.24058706870767	2	0.886660133305728	0.523682779943587
BTRC	0.879496883997899	2	0.644198453977314	0.688693417442865
DPCD	5.15836518246922	2	0.0758359676792901	2.35904794436756
POLL	0.47547429609504	2	0.788409898941375	0.456027048349152
FBXW4	2.89966841685395	2	0.234609181094823	0.760528641387756
NPM3	0.150332121413421	2	0.92758943738066	0.168812483711134
OGA	1.09832009015068	2	0.577434625798042	0.259544106469046
ARMH3	0.895749843721688	2	0.638984602038786	0.762897853121352
HPS6	1.4364322240944	2	0.487621342391313	0.898417393839395
LDB1	0.137360200446132	2	0.933625298836456	0.389842369333563
NOLC1	0.512751166675864	2	0.773851268562075	0.163634109575294
GBF1	0.307775176786282	2	0.857368393753461	0.454840719192705
NFKB2	0.766804972027161	2	0.681538534347878	0.352213170193877
FBXL15	0.329016473825518	2	0.848310769453761	0.168732967423944
CUEDC2	0.00432004342884013	2	0.997842309453723	0.00731303044935739
C10orf95	1.14157223965499	2	0.565081042636386	1.44818802886889
MFSD13A	2.67708382804059	2	0.262227740557735	1.7129467950422
ACTR1A	4.86633773734353	2	0.0877582969761009	0.431221294141438
SUFU	0.242280282891633	2	0.885909798213017	0.585053314123101
TRIM8	3.2131511566876	2	0.200573286895964	0.284349159573863
ARL3	0.0544752176895151	2	0.973129989759027	0.0681071447328576
WBP1L	2.94549115517829	2	0.22929507274657	1.68958182977981
BORCS7	0.0827707788934905	2	0.959459293200606	0.098212112395296
NT5C2	6.01406244159548	2	0.0494382323061308	1.30308417743987
PCGF6	0.234669784203401	2	0.889287327987562	0.323082879459173
TAF5	1.03546724751612	2	0.595869483235481	0.951312974637624
ATP5MD	7.07913247586402	2	0.0290259146927681	0.0946858913713247
PDCD11	2.30143682842228	2	0.316409374715721	1.08184302092295
CALHM2	1.09918993472158	2	0.577183541215991	1.38018228999622
STN1	2.17482634475918	2	0.337087353715828	0.651112141916421
SLK	0.324914797844931	2	0.850052302598101	0.761761203587389
SFR1	0.456756852718166	2	0.795823042428325	0.520645483093125
GSTO1	3.310258579385	2	0.191067351069405	0.198480181077491
ITPRIP	1.20677203714584	2	0.546956492249388	0.689450865996489
XPNPEP1	12.0684493322872	2	0.00239535300584437	0.846808777370328
ADD3	3.75948365542623	2	0.152629505379169	0.893948352064614
MXI1	0.283763924826589	2	0.86772367444967	0.570203321389496
SMNDC1	0.293785509636247	2	0.863386566500718	0.110164315781294
SMC3	0.122521620652898	2	0.940577895355283	0.0779171523873449
PDCD4-AS1	6.34986017227939	2	0.0417970261742204	1.26773765491172
PDCD4	23.968400357616	2	6.2420607680469e-06	0.433004989100375
BBIP1	2.48133427209215	2	0.28919122367997	0.292915085583195
SHOC2	3.62619811465003	2	0.163147748320031	0.379754289668386
GPAM	2.79901127253258	2	0.246718902675983	3.51725607751257
ACSL5	0.533914149294953	2	0.765705938957304	0.277094612516474
ZDHHC6	0.45770662853726	2	0.795445205409553	0.275203650205432
VTI1A	4.76653059848671	2	0.0922488650384556	1.55093680867826
CASP7	0.987281914527144	2	0.610399903403181	0.523902424975331
NHLRC2	1.14200131748699e-05	2	0.999994290009715	0.00230116774830328
CCDC186	1.39085221933437	2	0.498861832840105	0.449448971814198
ABLIM1	5.85407711378265	2	0.0535554048170389	1.97422936348265
FAM160B1	2.11753941279313	2	0.346882315006569	1.24489119609487
TRUB1	0.150573044275902	2	0.927477705359264	0.364193024099382
HSPA12A	0.297967333019006	2	0.861583187444835	0.366985094830135
PDZD8	0.00695004613273431	2	0.996531007838422	0.0695031612863409
RAB11FIP2	0.421700477775374	2	0.809895348627673	0.541067618738783
FAM204A	1.08846597996196	2	0.580286698402458	0.303668610534614
CACUL1	0.286457511334927	2	0.866555816666457	0.202766905921203
EIF3A	0.531738012534864	2	0.766539532799205	0.0321376233759224
FAM45A	9.9499455408671	2	0.00690870705799129	0.541645864899691
SFXN4	0.576987951429388	2	0.74939131968102	0.36924540556606
PRDX3	1.15964708195854	2	0.559997174400385	0.100677340315748
GRK5	2.31154545714669	2	0.314814176980092	0.873812301134182
RGS10	3.86960161091248	2	0.144453040215335	0.211568024863467
TIAL1	3.61768379058402	2	0.163843775218393	0.381976005505713
BAG3	1.86047639771279	2	0.394459739321348	1.18473350381377
INPP5F	7.54266298869076	2	0.0230213900204815	1.16711980027344
MCMBP	1.0910970233666	2	0.57952382055834	0.476619478838
SEC23IP	1.00074169645623	2	0.606305770594625	0.501397442974644
WDR11	4.4785651647795	2	0.106534906988067	1.13337716824304
ATE1	0.078207368557236	2	0.961650995887317	0.173336201412816
NSMCE4A	8.2157578477403	2	0.0164426136002869	0.257106439788019
PLEKHA1	5.93870853258719	2	0.0513364493069757	2.77227246123208
FAM24B	0.0324300452700657	2	0.983915733154521	0.203947183279677
C10orf88	0.0835201962531844	2	0.959099842824277	0.238192960600218
PSTK	2.42284196020027	2	0.297773847945008	1.74095859002788
IKZF5	0.386035719451619	2	0.824467249248607	0.445501196244974
ACADSB	1.65215317809579	2	0.437763447347358	1.11976423408665
BUB3	4.85502611345415	2	0.0882560476656862	0.121185821936517
CHST15	9.32282882044421	2	0.00945308240515474	3.09347325314799
OAT	0.369955047883043	2	0.831122964010538	0.24058463253162
LHPP	1.10939853147086	2	0.574244930358184	0.385077457697418
FAM53B	0.865257548448665	2	0.648801298870743	0.210593103625837
